customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CU-10180,Female,1,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.33,492.99,1
CU-10181,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,72.74,117.86,1
CU-10182,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.81,701.77,0
CU-10183,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),68.26,1928.99,0
CU-10184,Male,0,No,No,37,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,51.72,1900.95,0
CU-10185,Male,1,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.01,3437.39,1
CU-10186,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.94,210.65,1
CU-10187,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.39,123.19,0
CU-10188,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,77.27,4238.83,1
CU-10189,Male,1,Yes,No,59,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.03,3847.82,0
CU-10190,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.04,497.76,0
CU-10191,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),93.21,2054.2,1
CU-10192,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),83.62,565.91,1
CU-10193,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.3,167.91,1
CU-10194,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),96.11,270.28,1
CU-10195,Male,0,No,No,14,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,62.61,860.02,1
CU-10196,Male,1,Yes,No,22,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),57.33,1236.75,1
CU-10197,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),113.67,671.44,1
CU-10198,Male,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,91.76,4030.05,0
CU-10199,Female,0,Yes,No,28,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.47,1672.49,0
CU-10200,Male,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,87.71,2860.61,0
CU-10201,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.65,3126.24,1
CU-10202,Male,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),83.88,315.51,0
CU-10203,Female,1,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),21.2,159.09,0
CU-10204,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.31,6845.57,0
CU-10205,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),74.63,571.3,0
CU-10206,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.77,131.16,0
CU-10207,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.0,817.69,1
CU-10208,Male,1,Yes,No,66,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.86,4564.59,0
CU-10209,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,91.71,75.56,1
CU-10210,Male,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.62,1466.14,0
CU-10211,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.81,197.24,0
CU-10212,Female,0,No,No,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,88.67,4169.21,1
CU-10213,Male,0,Yes,Yes,2,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.88,230.21,0
CU-10214,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.08,1116.69,0
CU-10215,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.13,1039.92,1
CU-10216,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.58,1881.23,1
CU-10217,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),95.36,816.42,0
CU-10218,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,88.09,3728.57,1
CU-10219,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),96.75,4947.16,0
CU-10220,Male,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),85.96,178.01,1
CU-10221,Male,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.39,240.77,0
CU-10222,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,89.59,336.08,1
CU-10223,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),32.01,5.68,0
CU-10224,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),79.24,531.02,1
CU-10225,Male,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.98,127.08,0
CU-10226,Female,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,95.01,0.0,0
CU-10227,Female,1,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),93.94,5891.9,1
CU-10228,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.05,770.32,0
CU-10229,Male,0,No,No,57,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),79.22,4545.32,0
CU-10230,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,439.13,0
CU-10231,Female,0,Yes,No,46,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,59.27,2739.15,0
CU-10232,Male,0,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.26,96.36,0
CU-10233,Female,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.79,1845.42,0
CU-10234,Male,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,81.4,1048.28,1
CU-10235,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),76.25,4353.64,0
CU-10236,Female,1,Yes,Yes,23,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),60.39,1395.82,0
CU-10237,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.6,4124.79,0
CU-10238,Male,1,No,Yes,4,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.77,221.0,1
CU-10239,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.37,6427.07,1
CU-10240,Male,0,No,No,4,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,63.28,261.14,0
CU-10241,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,98.32,2099.43,1
CU-10242,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Electronic check,86.11,1466.76,1
CU-10243,Female,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.19,843.51,0
CU-10244,Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.61,1016.76,0
CU-10245,Male,0,Yes,Yes,28,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),68.47,1913.23,0
CU-10246,Female,1,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,84.78,338.55,0
CU-10247,Male,0,Yes,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,63.85,1059.5,1
CU-10248,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.57,3217.22,0
CU-10249,Male,0,Yes,No,11,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),48.33,538.18,1
CU-10250,Male,0,No,No,56,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,65.95,3677.08,1
CU-10251,Male,1,Yes,Yes,65,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.93,5486.97,1
CU-10252,Male,0,No,No,34,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),79.28,2672.74,1
CU-10253,Male,0,Yes,No,66,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,92.2,6083.4,0
CU-10254,Female,0,No,Yes,47,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.56,3669.88,0
CU-10255,Male,0,Yes,Yes,8,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.5,494.35,0
CU-10256,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,95.23,4592.74,0
CU-10257,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.15,200.27,1
CU-10258,Male,0,Yes,No,60,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),60.65,3611.7,1
CU-10259,Female,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),88.85,264.2,0
CU-10260,Female,0,Yes,No,14,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.2,973.04,0
CU-10261,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),70.01,1963.92,0
CU-10262,Male,0,No,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,87.39,6208.86,1
CU-10263,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),71.91,2185.99,0
CU-10264,Female,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),90.37,1147.65,0
CU-10265,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),82.18,499.43,0
CU-10266,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,87.69,3112.5,1
CU-10267,Male,1,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.68,469.84,0
CU-10268,Female,0,Yes,Yes,18,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),53.63,954.21,0
CU-10269,Female,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.4,1007.23,0
CU-10270,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,61.54,703.24,0
CU-10271,Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.46,1366.53,0
CU-10272,Male,1,Yes,Yes,54,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,66.05,3570.32,0
CU-10273,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,84.07,975.65,1
CU-10274,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.62,1233.71,0
CU-10275,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,85.15,3589.23,1
CU-10276,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,84.15,810.95,1
CU-10277,Female,0,No,No,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,1298.33,0
CU-10278,Male,0,No,Yes,44,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),59.33,2617.85,0
CU-10279,Male,0,No,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.65,767.53,0
CU-10280,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.69,5628.17,1
CU-10281,Male,0,Yes,No,0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,61.94,0.0,1
CU-10282,Female,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),82.31,251.57,0
CU-10283,Male,0,No,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.29,3008.43,0
CU-10284,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.36,207.62,0
CU-10285,Female,0,Yes,Yes,9,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),80.87,707.21,1
CU-10286,Male,0,Yes,Yes,61,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,54.14,3290.11,0
CU-10287,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,22.46,0.0,0
CU-10288,Female,0,Yes,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,1136.89,0
CU-10289,Male,0,No,Yes,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Electronic check,85.25,5347.12,0
CU-10290,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,88.4,4518.83,0
CU-10291,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.88,59.57,0
CU-10292,Female,0,Yes,No,3,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,54.36,163.35,0
CU-10293,Male,0,No,No,32,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),68.58,2202.17,0
CU-10294,Female,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),92.31,980.92,1
CU-10295,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.52,3972.16,0
CU-10296,Female,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.91,1076.37,0
CU-10297,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.72,260.14,1
CU-10298,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.31,242.46,0
CU-10299,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,80.15,4962.56,0
CU-10300,Male,0,No,Yes,15,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.92,1140.15,0
CU-10301,Female,0,No,No,40,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),79.57,3185.19,0
CU-10302,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.32,1630.46,1
CU-10303,Female,0,Yes,Yes,18,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,66.14,1229.9,0
CU-10304,Female,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,91.11,5631.43,1
CU-10305,Male,0,No,No,3,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.03,169.76,0
CU-10306,Male,1,Yes,No,1,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),86.12,115.25,0
CU-10307,Female,0,No,No,45,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.79,3222.01,1
CU-10308,Male,0,Yes,No,55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,74.04,4078.12,0
CU-10309,Male,1,No,No,57,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),79.89,4498.95,1
CU-10310,Female,1,No,No,48,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,69.07,3265.81,1
CU-10311,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.48,2622.2,1
CU-10312,Male,1,Yes,Yes,9,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,47.88,435.66,0
CU-10313,Male,1,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.09,53.74,1
CU-10314,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.21,20.03,0
CU-10315,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.95,116.05,1
CU-10316,Female,0,Yes,No,52,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,70.55,3700.31,0
CU-10317,Female,0,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,90.01,5820.89,0
CU-10318,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,87.92,109.49,1
CU-10319,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,87.17,3649.85,0
CU-10320,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),53.14,3893.97,0
CU-10321,Male,0,No,No,52,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,72.85,3773.44,1
CU-10322,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,69.43,345.3,1
CU-10323,Female,0,Yes,No,50,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.59,3583.46,0
CU-10324,Female,0,Yes,Yes,62,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),62.99,3899.32,0
CU-10325,Male,0,Yes,No,0,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),92.6,0.0,1
CU-10326,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),59.34,292.46,1
CU-10327,Male,1,No,No,7,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,63.86,431.75,0
CU-10328,Male,1,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.18,663.34,0
CU-10329,Female,1,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),49.05,2400.72,0
CU-10330,Female,1,Yes,No,46,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,89.0,4098.83,0
CU-10331,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.55,1017.28,0
CU-10332,Male,0,No,Yes,0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),87.05,23.84,0
